seconds,min_objective,accuracy,best_prefix,priority_queue_length,cache_size,dead_prefix_start,stunted_prefix,commutes,captured_zero,insufficient,dead_prefix,inferior,cache_size_0,cache_size_1,cache_size_2,cache_size_3,cache_size_4,cache_size_5,cache_size_6,cache_size_7,cache_size_8,cache_size_9,cache_size_10,cache_size_11,cache_size_12,cache_size_13,cache_size_14,cache_size_15,cache_size_16,cache_size_17,cache_size_18,cache_size_19,cache_size_20,dead_prefix_start_0,dead_prefix_start_1,dead_prefix_start_2,dead_prefix_start_3,dead_prefix_start_4,dead_prefix_start_5,dead_prefix_start_6,dead_prefix_start_7,dead_prefix_start_8,dead_prefix_start_9,dead_prefix_start_10,dead_prefix_start_11,dead_prefix_start_12,dead_prefix_start_13,dead_prefix_start_14,dead_prefix_start_15,dead_prefix_start_16,dead_prefix_start_17,dead_prefix_start_18,dead_prefix_start_19,dead_prefix_start_20,stunted_prefix_0,stunted_prefix_1,stunted_prefix_2,stunted_prefix_3,stunted_prefix_4,stunted_prefix_5,stunted_prefix_6,stunted_prefix_7,stunted_prefix_8,stunted_prefix_9,stunted_prefix_10,stunted_prefix_11,stunted_prefix_12,stunted_prefix_13,stunted_prefix_14,stunted_prefix_15,stunted_prefix_16,stunted_prefix_17,stunted_prefix_18,stunted_prefix_19,stunted_prefix_20,commutes_0,commutes_1,commutes_2,commutes_3,commutes_4,commutes_5,commutes_6,commutes_7,commutes_8,commutes_9,commutes_10,commutes_11,commutes_12,commutes_13,commutes_14,commutes_15,commutes_16,commutes_17,commutes_18,commutes_19,commutes_20,captured_zero_0,captured_zero_1,captured_zero_2,captured_zero_3,captured_zero_4,captured_zero_5,captured_zero_6,captured_zero_7,captured_zero_8,captured_zero_9,captured_zero_10,captured_zero_11,captured_zero_12,captured_zero_13,captured_zero_14,captured_zero_15,captured_zero_16,captured_zero_17,captured_zero_18,captured_zero_19,captured_zero_20,insufficient_0,insufficient_1,insufficient_2,insufficient_3,insufficient_4,insufficient_5,insufficient_6,insufficient_7,insufficient_8,insufficient_9,insufficient_10,insufficient_11,insufficient_12,insufficient_13,insufficient_14,insufficient_15,insufficient_16,insufficient_17,insufficient_18,insufficient_19,insufficient_20,dead_prefix_0,dead_prefix_1,dead_prefix_2,dead_prefix_3,dead_prefix_4,dead_prefix_5,dead_prefix_6,dead_prefix_7,dead_prefix_8,dead_prefix_9,dead_prefix_10,dead_prefix_11,dead_prefix_12,dead_prefix_13,dead_prefix_14,dead_prefix_15,dead_prefix_16,dead_prefix_17,dead_prefix_18,dead_prefix_19,dead_prefix_20,inferior_0,inferior_1,inferior_2,inferior_3,inferior_4,inferior_5,inferior_6,inferior_7,inferior_8,inferior_9,inferior_10,inferior_11,inferior_12,inferior_13,inferior_14,inferior_15,inferior_16,inferior_17,inferior_18,inferior_19,inferior_20
54.09860,0.00800,1.00000,211.359.47.147.73.219.64.264,36373,20397,0,0,929358,1034,150,0,10932,1,17,87,317,977,4881,12374,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,2849,12479,50436,152162,700572,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,851,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,63,199,1770,8798,87,0,0,0,0,0,0,0,0,0,0,0,0,0
111.07299,0.00800,1.00000,211.359.47.147.73.219.64.264,38694,23767,0,0,1915697,1903,292,0,17480,1,17,87,363,1369,5866,14321,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,3796,20271,76530,283530,1520710,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,103,1681,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,64,421,2881,14012,87,0,0,0,0,0,0,0,0,0,0,0,0,0
178.84103,0.00800,1.00000,211.359.47.147.73.219.64.264,39983,25752,0,0,2890850,2927,520,0,26419,1,17,87,382,1458,5880,16184,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,4487,24572,95817,428866,2326248,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,166,2640,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,68,491,3223,22535,87,0,0,0,0,0,0,0,0,0,0,0,0,0
227.85871,0.00800,1.00000,211.359.47.147.73.219.64.264,38417,24626,0,0,3892190,4138,841,0,35159,1,17,87,400,1466,6022,14890,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,5511,27331,119514,553536,3175438,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,215,3801,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,69,511,3780,30697,87,0,0,0,0,0,0,0,0,0,0,0,0,0
269.16793,0.00800,1.00000,211.359.47.147.73.219.64.264,33224,19216,0,0,4870578,5711,1181,0,39090,1,17,87,422,1464,5703,9779,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,5887,29404,138672,626476,4059279,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,244,5345,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53,1125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,74,535,4366,34013,87,0,0,0,0,0,0,0,0,0,0,0,0,0
307.80762,0.00800,1.00000,211.359.47.147.73.219.64.264,29285,14651,0,0,5816128,7214,1423,0,41585,1,17,97,464,1484,4972,5873,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,6936,34366,157901,721326,4884645,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,266,6816,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,63,1357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,89,573,5025,35796,87,0,0,0,0,0,0,0,0,0,0,0,0,0
362.34516,0.00800,1.00000,211.359.47.147.73.219.64.264,25488,10241,0,0,6749679,9906,1671,0,46311,1,17,97,465,1385,3381,3152,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,7441,37696,170644,862273,5660671,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,371,9403,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75,1593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,91,584,5562,39972,87,0,0,0,0,0,0,0,0,0,0,0,0,0
405.67694,0.00800,1.00000,211.359.47.147.73.219.64.264,20472,3910,0,0,7667473,13665,1788,0,48131,1,17,99,379,645,824,202,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,7985,40005,194726,1208287,6205355,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,861,12671,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,1691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,91,672,6356,40910,87,0,0,0,0,0,0,0,0,0,0,0,0,0
440.95763,0.00800,1.00000,211.359.47.147.73.219.64.264,21602,5396,0,0,8641197,14391,1852,0,49760,1,17,135,473,814,1302,911,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,9049,46096,221210,1363790,6989758,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,887,13371,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,97,1751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,112,748,6581,42217,87,0,0,0,0,0,0,0,0,0,0,0,0,0
477.05139,0.00800,1.00000,211.359.47.147.73.219.64.264,20525,4116,0,0,9579792,15120,1924,0,50608,1,17,133,457,674,889,202,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,9513,50329,252419,1610451,7645786,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,954,14030,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,112,1808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,114,798,6972,42622,87,0,0,0,0,0,0,0,0,0,0,0,0,0
518.86387,0.00800,1.00000,211.359.47.147.73.219.64.264,20410,4176,0,0,10514921,15794,1981,0,51784,1,17,140,372,385,714,804,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,10411,53833,289099,1895793,8254144,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1016,14642,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,120,1857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,115,842,7287,43438,87,0,0,0,0,0,0,0,0,0,0,0,0,0
614.91523,0.00800,1.00000,211.359.47.147.73.219.64.264,18295,2260,0,0,11481359,16444,2058,0,52728,1,17,129,238,42,50,40,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,11223,62793,344502,2352330,8698870,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1224,15084,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,125,1929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,120,866,7408,44232,87,0,0,0,0,0,0,0,0,0,0,0,0,0
628.61410,0.00800,1.00000,211.359.47.147.73.219.64.264,0,1829,0,0,11672981,16475,2061,0,52747,1,5,6,8,11,15,40,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603,16448,98458,363359,2483968,8698870,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1255,15084,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,128,1929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,128,868,7417,44232,87,0,0,0,0,0,0,0,0,0,0,0,0,0
