seconds,min_objective,accuracy,best_prefix,priority_queue_length,cache_size,dead_prefix_start,stunted_prefix,commutes,captured_zero,insufficient,dead_prefix,inferior,cache_size_0,cache_size_1,cache_size_2,cache_size_3,cache_size_4,cache_size_5,cache_size_6,cache_size_7,cache_size_8,cache_size_9,cache_size_10,cache_size_11,cache_size_12,cache_size_13,cache_size_14,cache_size_15,cache_size_16,cache_size_17,cache_size_18,cache_size_19,cache_size_20,dead_prefix_start_0,dead_prefix_start_1,dead_prefix_start_2,dead_prefix_start_3,dead_prefix_start_4,dead_prefix_start_5,dead_prefix_start_6,dead_prefix_start_7,dead_prefix_start_8,dead_prefix_start_9,dead_prefix_start_10,dead_prefix_start_11,dead_prefix_start_12,dead_prefix_start_13,dead_prefix_start_14,dead_prefix_start_15,dead_prefix_start_16,dead_prefix_start_17,dead_prefix_start_18,dead_prefix_start_19,dead_prefix_start_20,stunted_prefix_0,stunted_prefix_1,stunted_prefix_2,stunted_prefix_3,stunted_prefix_4,stunted_prefix_5,stunted_prefix_6,stunted_prefix_7,stunted_prefix_8,stunted_prefix_9,stunted_prefix_10,stunted_prefix_11,stunted_prefix_12,stunted_prefix_13,stunted_prefix_14,stunted_prefix_15,stunted_prefix_16,stunted_prefix_17,stunted_prefix_18,stunted_prefix_19,stunted_prefix_20,commutes_0,commutes_1,commutes_2,commutes_3,commutes_4,commutes_5,commutes_6,commutes_7,commutes_8,commutes_9,commutes_10,commutes_11,commutes_12,commutes_13,commutes_14,commutes_15,commutes_16,commutes_17,commutes_18,commutes_19,commutes_20,captured_zero_0,captured_zero_1,captured_zero_2,captured_zero_3,captured_zero_4,captured_zero_5,captured_zero_6,captured_zero_7,captured_zero_8,captured_zero_9,captured_zero_10,captured_zero_11,captured_zero_12,captured_zero_13,captured_zero_14,captured_zero_15,captured_zero_16,captured_zero_17,captured_zero_18,captured_zero_19,captured_zero_20,insufficient_0,insufficient_1,insufficient_2,insufficient_3,insufficient_4,insufficient_5,insufficient_6,insufficient_7,insufficient_8,insufficient_9,insufficient_10,insufficient_11,insufficient_12,insufficient_13,insufficient_14,insufficient_15,insufficient_16,insufficient_17,insufficient_18,insufficient_19,insufficient_20,dead_prefix_0,dead_prefix_1,dead_prefix_2,dead_prefix_3,dead_prefix_4,dead_prefix_5,dead_prefix_6,dead_prefix_7,dead_prefix_8,dead_prefix_9,dead_prefix_10,dead_prefix_11,dead_prefix_12,dead_prefix_13,dead_prefix_14,dead_prefix_15,dead_prefix_16,dead_prefix_17,dead_prefix_18,dead_prefix_19,dead_prefix_20,inferior_0,inferior_1,inferior_2,inferior_3,inferior_4,inferior_5,inferior_6,inferior_7,inferior_8,inferior_9,inferior_10,inferior_11,inferior_12,inferior_13,inferior_14,inferior_15,inferior_16,inferior_17,inferior_18,inferior_19,inferior_20
1.98472,0.00008,1.00000,211.359.47.147.73.219.64.264,23699,3799,0,0,23513,134,1,0,310,1,14,35,109,281,609,964,1688,55,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,1281,2591,3276,2973,2861,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,58,73,61,87,0,0,0,0,0,0,0,0,0,0,0,0,0
26.12308,0.00008,1.00000,211.359.47.147.73.219.64.264,35211,18997,0,0,929062,1037,151,0,10952,1,14,59,196,766,4012,12206,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,2849,12479,50447,152081,700346,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,854,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,63,199,1775,8813,87,0,0,0,0,0,0,0,0,0,0,0,0,0
50.53112,0.00008,1.00000,211.359.47.147.73.219.64.264,37109,21886,0,0,1915280,1899,291,0,17502,1,14,58,218,1061,4640,14151,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,3796,20271,76541,283449,1520363,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,103,1677,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,64,421,2886,14029,87,0,0,0,0,0,0,0,0,0,0,0,0,0
72.79899,0.00008,1.00000,211.359.47.147.73.219.64.264,38288,23734,0,0,2888928,2922,515,0,26634,1,14,56,217,1082,4449,16172,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,4487,24572,95767,431577,2321665,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,166,2636,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,68,490,3233,22741,87,0,0,0,0,0,0,0,0,0,0,0,0,0
94.52552,0.00008,1.00000,211.359.47.147.73.219.64.264,36352,22097,0,0,3892605,4133,836,0,35229,1,14,51,208,1010,4313,14757,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,5511,27331,119579,554186,3175138,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,215,3796,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,69,509,3798,30751,87,0,0,0,0,0,0,0,0,0,0,0,0,0
116.59442,0.00008,1.00000,211.359.47.147.73.219.64.264,31055,16376,0,0,4871267,5682,1170,0,39078,1,14,47,198,890,3785,9698,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,5887,29404,139026,624775,4061315,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,244,5316,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53,1114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,74,528,4390,33984,87,0,0,0,0,0,0,0,0,0,0,0,0,0
138.72517,0.00008,1.00000,211.359.47.147.73.219.64.264,27549,12256,0,0,5820169,7190,1425,0,41859,1,14,50,197,785,3045,6421,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,6631,33105,156496,728568,4884415,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,272,6786,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,85,566,5058,36048,87,0,0,0,0,0,0,0,0,0,0,0,0,0
161.71206,0.00008,1.00000,211.359.47.147.73.219.64.264,23638,7194,0,0,6771947,9833,1662,0,45961,1,13,33,118,456,1509,3321,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,7441,37467,170278,839834,5705973,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,367,9334,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,74,1585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,89,576,5316,39878,87,0,0,0,0,0,0,0,0,0,0,0,0,0
184.34209,0.00008,1.00000,211.359.47.147.73.219.64.264,21453,3670,0,0,7711508,13793,1800,0,47914,1,7,16,44,134,423,1302,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,8279,40181,183418,929506,6538903,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,757,12904,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,74,1723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,92,596,5432,41692,87,0,0,0,0,0,0,0,0,0,0,0,0,0
206.37908,0.00008,1.00000,211.359.47.147.73.219.64.264,21165,3425,0,0,8711531,14691,1881,0,49946,1,7,21,51,150,471,981,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,8988,45056,207366,1051493,7387334,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,778,13781,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75,1803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,98,639,5768,43339,87,0,0,0,0,0,0,0,0,0,0,0,0,0
228.21143,0.00008,1.00000,211.359.47.147.73.219.64.264,20299,2283,0,0,9672029,15724,1951,0,50956,1,7,15,33,69,134,281,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,9513,49367,226260,1157593,8218002,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,819,14771,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,1871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,101,673,5880,44200,87,0,0,0,0,0,0,0,0,0,0,0,0,0
250.88459,0.00008,1.00000,211.359.47.147.73.219.64.264,20714,2759,0,0,10618980,16473,2029,0,52225,1,5,15,27,75,297,596,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,10411,52706,244150,1263472,9036600,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,832,15507,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,1946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,102,691,6093,45237,87,0,0,0,0,0,0,0,0,0,0,0,0,0
263.97796,0.00008,1.00000,211.359.47.147.73.219.64.264,0,1813,0,0,11116997,16884,2089,0,53029,1,1,2,4,7,15,40,1688,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,11017,54468,251160,1319527,9469184,10067,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,841,15909,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,103,699,6137,45988,87,0,0,0,0,0,0,0,0,0,0,0,0,0
